Dataset.x,language.id,language.name,glottocode,latitude,longitude,family,concept,form_id,value,form,Language_broad,n,Dataset.y,AutotypMatch,R_type,Comments,PhoibleMatch,Trill
hubercolumbian,hubercolumbian-Cuiba,Cuiba,cuib1242,6.19829,-69.8197,Guahiboan,SMOOTH,hubercolumbian-Cuiba-342_smooth-2,dámei,dámei,Cuiba,1,CLICS,cui,NA,NA,cui,NA
hubercolumbian,hubercolumbian-Carijona,Carijona,cari1279,1.21894,-72.0664,Cariban,SMOOTH,hubercolumbian-Carijona-342_smooth-1,sarasarame,sarasarame,Carijona,1,CLICS,cbd,no rhotic,http://www.native-languages.org/carijona_guide.htm,cbd,NA
hubercolumbian,hubercolumbian-Macuna,Macuna,macu1260,-0.14459,-70.0749,Tucanoan,SMOOTH,hubercolumbian-Macuna-342_smooth-1,gosi,gosi,Macuna,1,CLICS,myy,NA,NA,myy,NA
hubercolumbian,hubercolumbian-Chimila,Chimila,chim1309,10.1902,-74.2559,Chibchan,SMOOTH,hubercolumbian-Chimila-342_smooth-1,píiroʔ,píiroʔ,Chimila,1,CLICS,cbg,NA,NA,cbg,NA
hubercolumbian,hubercolumbian-Guayabero,Guayabero,guay1257,2.8969,-71.844,Guahiboan,SMOOTH,hubercolumbian-Guayabero-342_smooth-1,hahóek,hahóek,Guayabero,1,CLICS,guo,NA,NA,guo,NA
hubercolumbian,hubercolumbian-EmberaChami,Embera Chamí,embe1262,4.8791,-76.0749,Chocoan,SMOOTH,hubercolumbian-EmberaChami-342_smooth-1,kʰakʰajá,kʰakʰajá,Embera Chamí,1,CLICS,cmi,mixed with trill,NA,cmi,NA
hubercolumbian,hubercolumbian-Carapana,Carapana,cara1272,0.06168,-69.6465,Tucanoan,SMOOTH,hubercolumbian-Carapana-342_smooth-1,jãbẽ́rõ,jãbẽ́rõ,Carapana,1,CLICS,cbc,trill,"""vibrante""; Instituto Linguistico de Verano (1973) Sistemas fonologicos de idiomas colombianos. Vol 2. Editorial Townsend. p. 126.",cbc,NA
hubercolumbian,hubercolumbian-Carapana,Carapana,cara1272,0.06168,-69.6465,Tucanoan,SMOOTH,hubercolumbian-Carapana-342_smooth-2,jabé,jabé,Carapana,1,CLICS,cbc,trill,"""vibrante""; Instituto Linguistico de Verano (1973) Sistemas fonologicos de idiomas colombianos. Vol 2. Editorial Townsend. p. 126.",cbc,NA
hubercolumbian,hubercolumbian-Curripaco,Curripaco,curr1243,0.69618,-67.5028,Arawakan,SMOOTH,hubercolumbian-Curripaco-342_smooth-1,ketidali,ketidali,Curripaco,1,CLICS,kpc,NA,NA,kpc,NA
hubercolumbian,hubercolumbian-Ika,Ika,arhu1242,10.7018,-73.6363,Chibchan,SMOOTH,hubercolumbian-Ika-342_smooth-1,ʒən,ʒən,Ika,1,CLICS,arh,NA,NA,arh,NA
hubercolumbian,hubercolumbian-Catio,Catío,embe1260,7.52721,-76.7476,Chocoan,SMOOTH,hubercolumbian-Catio-342_smooth-1,kʰaikʰajá,kʰaikʰajá,Catío,1,CLICS,cto,trill,wiki,cto,NA
hubercolumbian,hubercolumbian-Cubeo,Cubeo,cube1242,1.32382,-70.1939,Tucanoan,SMOOTH,hubercolumbian-Cubeo-342_smooth-1,jarídõ,jarídõ,Cubeo,1,CLICS,cub,NA,NA,cub,NA
hubercolumbian,hubercolumbian-Muinane,Muinane,muin1242,-0.8652,-72.4249,Boran,SMOOTH,hubercolumbian-Muinane-342_smooth-1,párʲí̵í̵ki̵no,párʲí̵í̵ki̵no,Muinane,1,CLICS,bmr,NA,NA,bmr,NA
hubercolumbian,hubercolumbian-Muinane,Muinane,muin1242,-0.8652,-72.4249,Boran,SMOOTH,hubercolumbian-Muinane-342_smooth-2,móóβano,móóβano,Muinane,1,CLICS,bmr,NA,NA,bmr,NA
hubercolumbian,hubercolumbian-Muinane,Muinane,muin1242,-0.8652,-72.4249,Boran,SMOOTH,hubercolumbian-Muinane-342_smooth-3,rí̵rí̵kuno,rí̵rí̵kuno,Muinane,1,CLICS,bmr,NA,NA,bmr,NA
hubercolumbian,hubercolumbian-Desano,Desano,desa1247,0.58157,-69.4955,Tucanoan,SMOOTH,hubercolumbian-Desano-342_smooth-1,japí,japí,Desano,1,CLICS,des,no rhotic,wiki,des,NA
hubercolumbian,hubercolumbian-Inga,Inga,inga1252,1.00313,-76.8606,Quechuan,SMOOTH,hubercolumbian-Inga-342_smooth-1,lʲúʧka,lʲúʧka,Inga,1,CLICS,inb,NA,NA,inb,NA
hubercolumbian,hubercolumbian-Dimina,Dí̵mi̵na,mala1522,10.9286,-73.4056,Chibchan,SMOOTH,hubercolumbian-Dimina-342_smooth-1,suru kwáiga,suru kwáiga,Dí̵mi̵na,1,CLICS,mbp,NA,NA,mbp,NA
hubercolumbian,hubercolumbian-Nukak,Nukak,nuka1242,2.65939,-71.4629,Kakua-Nukak,SMOOTH,hubercolumbian-Nukak-342_smooth-1,hĩõ²,hĩõ²,Nukak,1,CLICS,mbr,NA,NA,mbr,NA
hubercolumbian,hubercolumbian-Jitnu,Jitnu,maca1259,6.34582,-71.2671,Guahiboan,SMOOTH,hubercolumbian-Jitnu-342_smooth-1,huehuék,huehuék,Jitnu,1,CLICS,mbn,NA,NA,mbn,NA
hubercolumbian,hubercolumbian-Koreguaje,Koreguaje,kore1283,0.92316,-75.3475,Tucanoan,SMOOTH,hubercolumbian-Koreguaje-342_smooth-1,si̵ʔkʰahaʔi,si̵ʔkʰahaʔi,Koreguaje,1,CLICS,coe,NA,NA,coe,NA
hubercolumbian,hubercolumbian-Paez,Páez,paez1247,2.61516,-76.3125,Páez,SMOOTH,hubercolumbian-Paez-342_smooth-1,laβj,laβj,Páez,1,IDS,pbb,NA,NA,pbb,NA
hubercolumbian,hubercolumbian-Paez,Páez,paez1247,2.61516,-76.3125,Páez,SMOOTH,hubercolumbian-Paez-342_smooth-2,xʲuʔde,xʲuʔde,Páez,1,IDS,pbb,NA,NA,pbb,NA
hubercolumbian,hubercolumbian-Kakua,Kakua,cacu1241,0.88778,-69.5659,Kakua-Nukak,SMOOTH,hubercolumbian-Kakua-342_smooth-1,ʔiti³dĩ⁴,ʔiti³dĩ⁴,Kakua,1,CLICS,cbv,NA,NA,cbv,NA
hubercolumbian,hubercolumbian-WitotoMinica,Witoto Mi̵ni̵ca,mini1256,-1.54535,-73.1107,Huitotoan,SMOOTH,hubercolumbian-WitotoMinica-342_smooth-1,rɯ́ɯrede,rɯ́ɯrede,Witoto Mi̵ni̵ca,1,CLICS,hto,NA,NA,hto,NA
hubercolumbian,hubercolumbian-Kogui,Kogui,cogu1240,10.9485,-73.8043,Chibchan,SMOOTH,hubercolumbian-Kogui-342_smooth-1,súlduk,súlduk,Kogui,1,CLICS,kog,NA,NA,kog,NA
hubercolumbian,hubercolumbian-WitotoNipode,Witoto Ni̵pode,nupo1240,-2.34495,-70.9559,Huitotoan,SMOOTH,hubercolumbian-WitotoNipode-342_smooth-1,rɯ́ɯrede,rɯ́ɯrede,Witoto Ni̵pode,1,CLICS,hux,no trill,wiki,NA,NA
hubercolumbian,hubercolumbian-Piratapuyo,Piratapuyo,pira1254,0.50714,-69.5032,Tucanoan,SMOOTH,hubercolumbian-Piratapuyo-342_smooth-1,jaʔpi,jaʔpi,Piratapuyo,1,CLICS,pir,NA,NA,pir,NA
hubercolumbian,hubercolumbian-Playero,Playero,play1240,6.90948,-71.0036,Guahiboan,SMOOTH,hubercolumbian-Playero-342_smooth-1,binéhai,binéhai,Playero,1,CLICS,gob,trill,wiki,NA,NA
hubercolumbian,hubercolumbian-Playero,Playero,play1240,6.90948,-71.0036,Guahiboan,SMOOTH,hubercolumbian-Playero-342_smooth-2,ahúe,ahúe,Playero,1,CLICS,gob,trill,wiki,NA,NA
hubercolumbian,hubercolumbian-WitotoMurui,Witoto Murui,muru1274,-1.13669,-73.8331,Huitotoan,SMOOTH,hubercolumbian-WitotoMurui-342_smooth-1,rɯhɯrede,rɯhɯrede,Witoto Murui,1,CLICS,huu,NA,NA,huu,NA
hubercolumbian,hubercolumbian-Ocaina,Ocaina,ocai1244,-2.159,-72.1422,Huitotoan,SMOOTH,hubercolumbian-Ocaina-342_smooth-1,ɸííji,ɸííji,Ocaina,1,CLICS,oca,NA,NA,oca,NA
hubercolumbian,hubercolumbian-Resigaro,Resígaro,resi1247,-2.48139,-71.3578,Arawakan,SMOOTH,hubercolumbian-Resigaro-342_smooth-1,heʔníʔ,heʔníʔ,Resígaro,1,CLICS,rgr,NA,NA,rgr,NA
hubercolumbian,hubercolumbian-Saliba,Sáliba,sali1298,5.30115,-69.3843,Jodi-Saliban,SMOOTH,hubercolumbian-Saliba-342_smooth-1,hekaga,hekaga,Sáliba,1,CLICS,slc,NA,NA,slc,NA
hubercolumbian,hubercolumbian-Saliba,Sáliba,sali1298,5.30115,-69.3843,Jodi-Saliban,SMOOTH,hubercolumbian-Saliba-342_smooth-2,hõĩga,hõĩga,Sáliba,1,CLICS,slc,NA,NA,slc,NA
hubercolumbian,hubercolumbian-Siona,Siona,sion1247,0.31733,-76.0237,Tucanoan,SMOOTH,hubercolumbian-Siona-342_smooth-1,goʔsihi,goʔsihi,Siona,1,IDS,snn,NA,NA,snn,NA
hubercolumbian,hubercolumbian-Siriano,Siriano,siri1274,0.436515,-70.184,Tucanoan,SMOOTH,hubercolumbian-Siriano-342_smooth-1,sibírí,sibírí,Siriano,1,CLICS,sri,NA,NA,sri,NA
hubercolumbian,hubercolumbian-Tatuyo,Tatuyo,tatu1247,0.55582,-70.5327,Tucanoan,SMOOTH,hubercolumbian-Tatuyo-342_smooth-1,jabí,jabí,Tatuyo,1,CLICS,tav,NA,NA,tav,NA
hubercolumbian,hubercolumbian-Tucano,Tucano,tuca1252,0.579755,-69.5763,Tucanoan,SMOOTH,hubercolumbian-Tucano-342_smooth-1,jaʔpí,jaʔpí,Tucano,1,CLICS,tuo,NA,NA,tuo,NA
hubercolumbian,hubercolumbian-Tanimuca,Tanimuca,tani1257,-0.59023,-70.3853,Tucanoan,SMOOTH,hubercolumbian-Tanimuca-342_smooth-1,oia,oia,Tanimuca,1,CLICS,tnc,NA,NA,tnc,NA
hubercolumbian,hubercolumbian-TuneboCentral,Tunebo Central,cent2150,6.8867,-72.097,Chibchan,SMOOTH,hubercolumbian-TuneboCentral-342_smooth-1,tuníra,tuníra,Tunebo Central,1,CLICS,tuf,trill,wiki,tuf,NA
hubercolumbian,hubercolumbian-Tariano,Tariano,tari1256,0.440205,-68.9042,Arawakan,SMOOTH,hubercolumbian-Tariano-342_smooth-1,makapiʧʰínha,makapiʧʰínha,Tariano,1,CLICS,tae,NA,NA,tae,NA
hubercolumbian,hubercolumbian-Totoro,Totoró,toto1306,2.55149,-76.6379,Barbacoan,SMOOTH,hubercolumbian-Totoro-342_smooth-1,lisoki̵tan,lisoki̵tan,Totoró,1,CLICS,ttk,trill,wiki,NA,NA
hubercolumbian,hubercolumbian-Tuyuca,Tuyuca,tuyu1244,0.39441,-70.043515,Tucanoan,SMOOTH,hubercolumbian-Tuyuca-342_smooth-1,sipí,sipí,Tuyuca,1,IDS,tue,NA,flap,tue,no
hubercolumbian,hubercolumbian-Wounaan,Wounaan,woun1238,8.5,-78.0,Chocoan,SMOOTH,hubercolumbian-Wounaan-342_smooth-1,ptpʰɯɾ,ptpʰɯɾ,Wounaan,1,CLICS,noa,NA,NA,noa,NA
hubercolumbian,hubercolumbian-Wanano,Wanano,guan1269,1.07554,-69.5705,Tucanoan,SMOOTH,hubercolumbian-Wanano-342_smooth-1,jaʔpi,jaʔpi,Wanano,1,CLICS,gvc,no trill,wiki,gvc,NA
hubercolumbian,hubercolumbian-Yucuna,Yucuna,yucu1253,-0.76075,-71.0033,Arawakan,SMOOTH,hubercolumbian-Yucuna-342_smooth-1,kapilúni̵,kapilúni̵,Yucuna,1,CLICS,ycn,NA,NA,ycn,NA
hubercolumbian,hubercolumbian-Yukpa,Yukpa,yukp1241,9.67534,-73.0557,Cariban,SMOOTH,hubercolumbian-Yukpa-342_smooth-1,eróra,eróra,Yukpa,1,CLICS,yup,NA,NA,yup,NA
hubercolumbian,hubercolumbian-Yuruti,Yurutí,yuru1263,0.735585,-69.6955,Tucanoan,SMOOTH,hubercolumbian-Yuruti-342_smooth-1,sípii,sípii,Yurutí,1,CLICS,yui,NA,NA,yui,NA
ids,ids-32,Andi,andi1255,42.8078,46.2919,Nakh-Daghestanian,SMOOTH,ids-32-15-770-1,гьарчІчІи,harč̄ʼi,Andi,2,CLICS,ani,trill,wiki,NA,NA
ids,ids-33,Akhvakh (Northern dialect),akhv1239,42.4003,46.3037,Nakh-Daghestanian,SMOOTH,ids-33-15-770-1,"кьІабадабе, кьІедабе, цІвакадабе",ƛʼabadabe,Akhvakh,2,CLICS,akv,trill,wiki,NA,NA
ids,ids-33,Akhvakh (Northern dialect),akhv1239,42.4003,46.3037,Nakh-Daghestanian,SMOOTH,ids-33-15-770-2,"кьІабадабе, кьІедабе, цІвакадабе",ƛʼedabe,Akhvakh,2,CLICS,akv,trill,wiki,NA,NA
ids,ids-33,Akhvakh (Northern dialect),akhv1239,42.4003,46.3037,Nakh-Daghestanian,SMOOTH,ids-33-15-770-3,"кьІабадабе, кьІедабе, цІвакадабе",cʼʷakadabe,Akhvakh,2,CLICS,akv,trill,wiki,NA,NA
ids,ids-35,Bagvalal,bagv1239,42.3966,46.1041,Nakh-Daghestanian,SMOOTH,ids-35-15-770-1,"ламидуб, рагьадуб",lamidub,Bagvalal,1,CLICS,kva,NA,NA,NA,NA
ids,ids-35,Bagvalal,bagv1239,42.3966,46.1041,Nakh-Daghestanian,SMOOTH,ids-35-15-770-2,"ламидуб, рагьадуб",rahadub,Bagvalal,1,CLICS,kva,NA,NA,NA,NA
ids,ids-37,Botlikh,botl1242,42.665,46.22,Nakh-Daghestanian,SMOOTH,ids-37-15-770-1,битІи,bitʼi,Botlikh,2,CLICS,bph,NA,NA,NA,NA
ids,ids-38,Godoberi,ghod1238,42.7428,46.2252,Nakh-Daghestanian,SMOOTH,ids-38-15-770-1,битІи(ссу),bitʼi,Godoberi,1,CLICS,gdo,NA,NA,NA,NA
ids,ids-39,Karata,kara1474,42.6501,46.3151,Nakh-Daghestanian,SMOOTH,ids-39-15-770-1,жержабоб,žeržabob,Karata,2,CLICS,kpt,trill,wiki,NA,NA
ids,ids-41,Khwarshi (Khwarshi dialect),xvar1237,None,None,Nakh-Daghestanian,SMOOTH,ids-41-15-770-1,гагалу,gagalu,Khwarshi,2,CLICS,khv,trill,NA,NA,NA
ids,ids-42,Hinuq,hinu1240,42.4502,45.8064,Nakh-Daghestanian,SMOOTH,ids-42-15-770-1,гагару,gagaru,Hinuq,1,CLICS,gin,trill,wiki,NA,NA
ids,ids-50,Tindi,tind1238,42.3316,45.9227,Nakh-Daghestanian,SMOOTH,ids-50-15-770-1,чаᴴчуб,čaⁿčub,Tindi,1,CLICS,tin,NA,NA,NA,NA
ids,ids-51,Chamalal,cham1309,42.5024,45.995,Nakh-Daghestanian,SMOOTH,ids-51-15-770-1,шаᴴшуб,šaⁿšub,Chamalal,2,CLICS,cji,trill,https://omniglot.com/writing/chamalal.htm,NA,NA
ids,ids-52,Hunzib,hunz1247,42.0808,46.1369,Nakh-Daghestanian,SMOOTH,ids-52-15-770-1,какалу,kakalu,Hunzib,1,CLICS,huz,trill,wiki,NA,NA
ids,ids-56,Lak,lakk1252,42.1328,47.0809,Nakh-Daghestanian,SMOOTH,ids-56-15-770-1,саргъунсса,sarɣuns̄a,Lak,4,CLICS,lbe,NA,NA,lbe,NA
ids,ids-57,Dargwa,darg1241,42.4257,47.4388,Nakh-Daghestanian,SMOOTH,ids-57-15-770-1,"гъалагси, лугІянси",ɣalagsi,Dargwa,18,CLICS,dar,trill,wiki,NA,NA
ids,ids-57,Dargwa,darg1241,42.4257,47.4388,Nakh-Daghestanian,SMOOTH,ids-57-15-770-2,"гъалагси, лугІянси",luʕaˤnsi,Dargwa,18,CLICS,dar,trill,wiki,NA,NA
ids,ids-61,Aghul,aghu1253,41.9242,47.5843,Nakh-Daghestanian,SMOOTH,ids-61-15-770-1,шергвеф,šergʷef,Aghul,2,CLICS,agx,trill,wiki,NA,NA
ids,ids-63,Budukh,budu1248,41.2272,48.3353,Nakh-Daghestanian,SMOOTH,ids-63-15-770-1,гІамавар,ʕamawar,Budukh,1,CLICS,bdk,NA,NA,NA,NA
ids,ids-64,Lezgian,lezg1247,41.5157,47.8951,Nakh-Daghestanian,SMOOTH,ids-64-15-770-1,цІалцІам,cʼalcʼam,Lezgian,2,CLICS,lez,trill,wiki,NA,NA
ids,ids-66,Rutul,rutu1240,41.6187,47.3244,Nakh-Daghestanian,SMOOTH,ids-66-15-770-1,дуьзды,düzdɨ,Rutul,5,CLICS,rut,NA,NA,rut,NA
ids,ids-68,Tabasaran (Southern dialect),sout2752,None,None,Nakh-Daghestanian,SMOOTH,ids-68-15-770-1,цІалцІм,cʼalcʼm,Tabasaran,2,CLICS,tab,trill,wiki,NA,NA
ids,ids-69,Khinalug,khin1240,41.1801,48.0571,Nakh-Daghestanian,SMOOTH,ids-69-15-770-1,"гьамавар, никІаьз",hamawar,Khinalug,1,CLICS,kjj,trill,wiki,NA,NA
ids,ids-69,Khinalug,khin1240,41.1801,48.0571,Nakh-Daghestanian,SMOOTH,ids-69-15-770-2,"гьамавар, никІаьз",nikʼäz,Khinalug,1,CLICS,kjj,trill,wiki,NA,NA
ids,ids-70,Tsakhur,tsak1249,41.5916,46.8858,Nakh-Daghestanian,SMOOTH,ids-70-15-770-1,гьамаварын,hamawarɨn,Tsakhur,2,CLICS,tkr,trill,wiki,NA,NA
ids,ids-72,Kumyk,kumy1244,43.0,47.0,Turkic,SMOOTH,ids-72-15-770-1,"тегиш, тюз",tegiš,Kumyk,6,CLICS,kum,trill,https://www.omniglot.com/writing/kumyk.php,NA,NA
ids,ids-72,Kumyk,kumy1244,43.0,47.0,Turkic,SMOOTH,ids-72-15-770-2,"тегиш, тюз",tüz,Kumyk,6,CLICS,kum,trill,https://www.omniglot.com/writing/kumyk.php,NA,NA
ids,ids-73,Nogai,noga1249,43.5917,46.6618,Turkic,SMOOTH,ids-73-15-770-1,"тешс, туьз",tešs,Nogai,1,CLICS,nog,NA,NA,NA,NA
ids,ids-73,Nogai,noga1249,43.5917,46.6618,Turkic,SMOOTH,ids-73-15-770-2,"тешс, туьз",tüz,Nogai,1,CLICS,nog,NA,NA,NA,NA
ids,ids-74,Judeo-Tat,jude1256,42.068306,48.264749,Indo-European,SMOOTH,ids-74-15-770-1,шумол,šumol,Judeo-Tat,1,CLICS,jdt,no trill,wiki,NA,NA
ids,ids-75,Chechen,chec1245,43.5,45.5,Nakh-Daghestanian,SMOOTH,ids-75-15-770-1,ше̄ра,šēra,Chechen,2,CLICS,che,NA,NA,che,NA
ids,ids-80,Udi,udii1243,40.9,47.7236,Nakh-Daghestanian,SMOOTH,ids-80-15-770-1,гьамавар,hamavar,Udi,1,CLICS,udi,trill,wiki,NA,NA
ids,ids-107,Avar,avar1256,41.7047,46.558,Nakh-Daghestanian,SMOOTH,ids-107-15-770-1,цІвакараб,cʼʷakarab,Avar,8,CLICS,ava,NA,NA,ava,NA
ids,ids-126,Erzya Mordvin,erzy1239,52.8548,45.3901,Uralic,SMOOTH,ids-126-15-770-1,valanʸa,valanʸa,Erzya Mordvin,1,IDS,myv,NA,based on wikipedia,myv,yes
ids,ids-127,Estonian,esto1258,58.55,25.82,Uralic,SMOOTH,ids-127-15-770-1,sile; tasane,sile,Estonian,1,IDS,est,NA,based on wikipedia,est,yes
ids,ids-127,Estonian,esto1258,58.55,25.82,Uralic,SMOOTH,ids-127-15-770-2,sile; tasane,tasane,Estonian,1,IDS,est,NA,based on wikipedia,est,yes
ids,ids-128,Finnish,finn1318,64.7628,25.5577,Uralic,SMOOTH,ids-128-15-770-1,sileæ; tasainen,sileæ,Finnish,1,IDS,fin,NA,NA,fin,yes
ids,ids-128,Finnish,finn1318,64.7628,25.5577,Uralic,SMOOTH,ids-128-15-770-2,sileæ; tasainen,tasainen,Finnish,1,IDS,fin,NA,NA,fin,yes
ids,ids-131,Hungarian,hung1274,46.9068585714,19.6555271429,Uralic,SMOOTH,ids-131-15-770-1,sima,šima,Hungarian,1,IDS,hun,NA,NA,hun,yes
ids,ids-135,Khanty,khan1273,62.4308,66.1218,Uralic,SMOOTH,ids-135-15-770-1,paylɨ,paylɨ,Khanty,1,IDS,kca,NA,NA,kca,NA
ids,ids-139,Komi,komi1268,64.0527,54.946,Uralic,SMOOTH,ids-139-15-770-1,šɩlʸɩd; molʸɩd,šɩlʸɩd,Komi,1,IDS,kpv,NA,NA,kpv,yes
ids,ids-139,Komi,komi1268,64.0527,54.946,Uralic,SMOOTH,ids-139-15-770-2,šɩlʸɩd; molʸɩd,molʸɩd,Komi,1,IDS,kpv,NA,NA,kpv,yes
ids,ids-143,Northern Saami,nort2671,68.725,22.1113,Uralic,SMOOTH,ids-143-15-770-1,livttis,livttis,Northern Saami,1,IDS,sme,NA,NA,sma,yes
ids,ids-146,Mansi,mans1258,64.4118,61.344,Uralic,SMOOTH,ids-146-15-770-1,sastum,sastum,Mansi,1,IDS,mns,NA,NA,mns,NA
ids,ids-147,Mari,east2328,55.8307,48.405,Uralic,SMOOTH,ids-147-15-770-1,'tör̃ ~ šə'ma,'tör̃,Mari,1,IDS,mhr,NA,tap/flap,mhr,no
ids,ids-147,Mari,east2328,55.8307,48.405,Uralic,SMOOTH,ids-147-15-770-2,'tör̃ ~ šə'ma,šə'ma,Mari,1,IDS,mhr,NA,tap/flap,mhr,no
ids,ids-148,Nenets,nene1249,66.1775,71.0234,Uralic,SMOOTH,ids-148-15-770-1,salmuy,salmuy,Nenets,1,IDS,yrk,NA,NA,yrk,yes
ids,ids-151,Selkup,selk1253,59.9409,82.3004,Uralic,SMOOTH,ids-151-15-770-1,nur̃ḳɨlʸ,nur̃ḳɨlʸ,Selkup,1,IDS,sel,NA,NA,sel,NA
ids,ids-159,Udmurt,udmu1245,56.12921,52.63548,Uralic,SMOOTH,ids-159-15-770-1,volʸɩt; čoškɩt,volʸɩt,Udmurt,1,IDS,udm,NA,based on wikipedia,udm,yes
ids,ids-159,Udmurt,udmu1245,56.12921,52.63548,Uralic,SMOOTH,ids-159-15-770-2,volʸɩt; čoškɩt,čoškɩt,Udmurt,1,IDS,udm,NA,based on wikipedia,udm,yes
ids,ids-160,Bezhta,bezh1248,42.1206,46.0332,Nakh-Daghestanian,SMOOTH,ids-160-15-770-1,кІакІало,kʼakʼalo,Bezhta,3,CLICS,kap,trill,wiki,NA,NA
ids,ids-167,Ancient Greek,anci1242,39.8155,21.9129,Indo-European,SMOOTH,ids-167-15-770-1,'leios,'leios,Ancient Greek,1,IDS,grc,NA,NA,grc,NA
ids,ids-168,Modern Greek,mode1248,38.36,23.13,Indo-European,SMOOTH,ids-168-15-770-1,'lios,'lios,Modern Greek,1,IDS,ell,NA,tap; wikipedia says it may be produced as trill in clusters,ell,no
ids,ids-169,Latin,lati1261,41.9026,12.4502,Indo-European,SMOOTH,ids-169-15-770-1,lēvis,lēvis,Latin,1,IDS,lat,NA,NA,lat,NA
ids,ids-170,Italian,ital1282,43.0464,12.6489,Indo-European,SMOOTH,ids-170-15-770-1,liscio,liscio,Italian,1,IDS,ita,NA,NA,ita,yes
ids,ids-171,French,stan1290,48.0,2.0,Indo-European,SMOOTH,ids-171-15-770-1,lisse,lisse,French,1,IDS,fra,NA,NA,fra,yes
ids,ids-172,Panare,enap1235,6.95035,-65.8483,Cariban,SMOOTH,ids-172-15-770-1,t-ɨkarin-ke,t-ɨkarin-ke,Panare,1,IDS,pbh,NA,in addition wikipedia says it's a flap,pbh,no
ids,ids-173,Macushi,macu1259,4.31861,-60.2209,Cariban,SMOOTH,ids-173-15-770-1,erekkuru,erekkuru,Macushi,1,IDS,mbc,NA,NA,mbc,NA
ids,ids-174,De'kwana,maqu1238,4.70705,-64.3877,Cariban,SMOOTH,ids-174-15-770-1,tɨwansuʔde,tɨwansuʔde,De'kwana,1,IDS,mch,NA,NA,mch,NA
ids,ids-175,Wai Wai,waiw1244,1.50881,-59.1417,Cariban,SMOOTH,ids-175-15-770-1,t-memese,t-memese,Wai Wai,1,IDS,waw,NA,flap or approximant,waw,no
ids,ids-176,Spanish,stan1288,40.4414,-1.11788,Indo-European,SMOOTH,ids-176-15-770-1,suave; liso,suave,Spanish,1,IDS,spa,NA,NA,spa,yes
ids,ids-176,Spanish,stan1288,40.4414,-1.11788,Indo-European,SMOOTH,ids-176-15-770-2,suave; liso,liso,Spanish,1,IDS,spa,NA,NA,spa,yes
ids,ids-177,Catalan,stan1289,41.453,1.569,Indo-European,SMOOTH,ids-177-15-770-1,llis,llis,Catalan,1,IDS,cat,NA,NA,cat,yes
ids,ids-178,Portuguese,port1283,39.91,-8.1,Indo-European,SMOOTH,ids-178-15-770-1,liso; macio,liso,Portuguese,1,IDS,por,NA,flap,por,no
ids,ids-178,Portuguese,port1283,39.91,-8.1,Indo-European,SMOOTH,ids-178-15-770-2,liso; macio,macio,Portuguese,1,IDS,por,NA,flap,por,no
ids,ids-179,Romanian,roma1327,46.3913,24.2256,Indo-European,SMOOTH,ids-179-15-770-1,neted,neted,Romanian,1,IDS,ron,NA,NA,ron,yes
ids,ids-180,Old Irish,oldi1245,53.0,-8.0,Indo-European,SMOOTH,ids-180-15-770-1,rēid; mīn,rēid,Old Irish,1,IDS,NA,NA,NA,NA,NA
ids,ids-180,Old Irish,oldi1245,53.0,-8.0,Indo-European,SMOOTH,ids-180-15-770-2,rēid; mīn,mīn,Old Irish,1,IDS,NA,NA,NA,NA,NA
ids,ids-181,Irish,iris1253,53.2186,-7.61509,Indo-European,SMOOTH,ids-181-15-770-1,réidh; mín,réidh,Irish,1,IDS,gle,NA,tap,gle,no
ids,ids-181,Irish,iris1253,53.2186,-7.61509,Indo-European,SMOOTH,ids-181-15-770-2,réidh; mín,mín,Irish,1,IDS,gle,NA,tap,gle,no
ids,ids-182,Welsh,wels1247,52.0,-4.0,Indo-European,SMOOTH,ids-182-15-770-1,llyfn,llyfn,Welsh,1,IDS,cym,NA,based on wikipedia,cym,yes
ids,ids-183,Breton,bret1244,48.2452,-3.78934,Indo-European,SMOOTH,ids-183-15-770-1,flour,flour,Breton,1,IDS,bre,NA,NA,bre,yes
ids,ids-184,Gothic,goth1244,46.9304,29.9786,Indo-European,SMOOTH,ids-184-15-770-1,slaihts,slaihts,Gothic,1,IDS,got,NA,NA,got,NA
ids,ids-185,Old Norse,oldn1244,63.42,10.38,Indo-European,SMOOTH,ids-185-15-770-1,slēttr,slēttr,Old Norse,1,IDS,NA,NA,NA,NA,NA
ids,ids-186,Danish,dani1285,54.8655,9.36284,Indo-European,SMOOTH,ids-186-15-770-1,glat; jævn,glat,Danish,1,IDS,dan,NA,voiced uvular fricative; says Wikipedia,dan,no
ids,ids-186,Danish,dani1285,54.8655,9.36284,Indo-European,SMOOTH,ids-186-15-770-2,glat; jævn,jævn,Danish,1,IDS,dan,NA,voiced uvular fricative; says Wikipedia,dan,no
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,SMOOTH,ids-187-15-770-1,slät; jämn; glatt,slät,Swedish,1,IDS,swe,NA,approximant,swe,no
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,SMOOTH,ids-187-15-770-2,slät; jämn; glatt,jämn,Swedish,1,IDS,swe,NA,approximant,swe,no
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,SMOOTH,ids-187-15-770-3,slät; jämn; glatt,glatt,Swedish,1,IDS,swe,NA,approximant,swe,no
