iso.x,language,eng_orig.x,roughness,trans,back_trans,language_n,rough,iso639.3,regexp.r,regexp.l,r,l,mbranch,stock,area,continent,longitude,latitude,regexp.t,regexp.n,regexp.s,regexp.k,regexp.m,regexp.p,regexp.b,regexp.d,t,d,p,b,k,s,m,n,id,iso.y,eng_orig.y,trans_qual
id,Indonesian,lubricated,-6.2,dilumasi,lubricated,44,FALSE,ind,r,l,FALSE,TRUE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id lubricated,NA,NA,NA
id,Indonesian,scaly,1.9,bersisik,scaly,44,TRUE,ind,r,l,TRUE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id scaly,NA,NA,NA
id,Indonesian,dusty,-0.8,berdebu,dusty,44,FALSE,ind,r,l,TRUE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id dusty,NA,NA,NA
id,Indonesian,cracked,3.5,retak,cracked,44,TRUE,ind,r,l,TRUE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id cracked,NA,NA,NA
id,Indonesian,crisp,2,garing,crisp,44,TRUE,ind,r,l,TRUE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id crisp,NA,NA,NA
id,Indonesian,fibrous,2.3,berserat,fibrous,44,TRUE,ind,r,l,TRUE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id fibrous,NA,NA,NA
id,Indonesian,smooth,-6.9,halus,smooth,44,FALSE,ind,r,l,FALSE,TRUE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id smooth,NA,NA,NA
id,Indonesian,disjointed,2.7,terputus-putus,disjointed,44,TRUE,ind,r,l,TRUE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id disjointed,NA,NA,NA
id,Indonesian,rocky,4.8,berbatu,rocky,44,TRUE,ind,r,l,TRUE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id rocky,NA,NA,NA
id,Indonesian,hairy,0,berbulu,hairy,44,TRUE,ind,r,l,TRUE,TRUE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id hairy,NA,NA,NA
id,Indonesian,woven,-0.2,ditenun,woven,44,FALSE,ind,r,l,FALSE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id woven,NA,NA,NA
id,Indonesian,blunt,0.5,tumpul,blunt,44,TRUE,ind,r,l,FALSE,TRUE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id blunt,NA,NA,NA
id,Indonesian,thorny,5.8,berduri,thorny,44,TRUE,ind,r,l,TRUE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id thorny,NA,NA,NA
id,Indonesian,greasy,-5.1,berminyak,greasy,44,FALSE,ind,r,l,TRUE,FALSE,Malayo-Polynesian,Austronesian,Southeast Asia,S/SE Asia,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,id greasy,NA,NA,NA
is,Icelandic,coated,-2.8,húðaður,coated,34,FALSE,isl,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is coated,NA,NA,NA
is,Icelandic,abrasive,6.3,slípiefni,abrasive,34,TRUE,isl,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,is abrasive,NA,NA,NA
is,Icelandic,rough,6.2,gróft,rough,34,TRUE,isl,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is rough,NA,NA,NA
is,Icelandic,shiny,-4.2,glansandi,shiny,34,FALSE,isl,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,is shiny,NA,NA,NA
is,Icelandic,polished,-5.3,fáður,polished,34,FALSE,isl,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is polished,NA,NA,NA
is,Icelandic,painted,-3,máluð,painted,34,FALSE,isl,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,is painted,NA,NA,NA
is,Icelandic,fine,-5.2,fínt,fine,34,FALSE,isl,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is fine,NA,NA,NA
is,Icelandic,beaded,3,perlulagt,beaded,34,TRUE,isl,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,is beaded,NA,NA,NA
is,Icelandic,bald,-4.1,sköllóttur,bald,34,FALSE,isl,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,is bald,NA,NA,NA
is,Icelandic,creamy,-4.8,rjómalöguð,creamy,34,FALSE,isl,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,is creamy,NA,NA,NA
is,Icelandic,etched,2.8,æta,etched,34,TRUE,isl,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is etched,NA,NA,NA
is,Icelandic,oily,-6.2,feita,oily,34,FALSE,isl,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is oily,NA,NA,NA
is,Icelandic,perforated,0.4,gatað,perforated,34,TRUE,isl,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is perforated,NA,NA,NA
is,Icelandic,dusty,-0.8,rykugt,dusty,34,FALSE,isl,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,is dusty,NA,NA,NA
is,Icelandic,cracked,3.5,klikkaður,cracked,34,TRUE,isl,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,is cracked,NA,NA,NA
is,Icelandic,crisp,2,skörpum,crisp,34,TRUE,isl,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,is crisp,NA,NA,NA
is,Icelandic,silky,-5.9,silkimjúkur,silky,34,FALSE,isl,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,is silky,NA,NA,NA
is,Icelandic,slick,-5.5,klókur,slick,34,FALSE,isl,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,is slick,NA,NA,NA
is,Icelandic,hairy,0,loðinn,hairy,34,TRUE,isl,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,is hairy,NA,NA,NA
is,Icelandic,woven,-0.2,ofið,woven,34,FALSE,isl,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is woven,NA,NA,NA
is,Icelandic,waxy,-3.6,vaxkenndur,waxy,34,FALSE,isl,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is waxy,NA,NA,NA
is,Icelandic,greasy,-5.1,fitugur,greasy,34,FALSE,isl,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,-17,65,t,(n$|n[gk]),[sz],(k$|k[^jeiyýæí]),m,(p$|p[^skt]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,is greasy,NA,NA,NA
it,Italian,velvety,-5.3,vellutato,velvety,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,it velvety,it,velvety,good
it,Italian,bubbly,-3.3,pieno di bolle,bubbly,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,it bubbly,it,bubbly,good
it,Italian,lacy,-1.4,merlettato,lacy,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,it lacy,it,lacy,good
it,Italian,abrasive,6.3,abrasivo,abrasive,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,it abrasive,it,abrasive,good
it,Italian,bony,2.5,ossuto,bony,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,it bony,it,bony,good
it,Italian,slippery,-6.2,scivoloso,slippery,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,it slippery,it,slippery,good
it,Italian,rough,6.2,ruvido,rough,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,it rough,it,rough,good
it,Italian,coarse,5.4,grossolano,coarse,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,it coarse,it,coarse,good
it,Italian,jagged,6.3,frastagliato,jagged,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,it jagged,it,jagged,good
it,Italian,wooden,1.3,di legno,wooden,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,it wooden,it,wooden,OK
it,Italian,polished,-5.3,lucidato,polished,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,it polished,it,polished,OK
it,Italian,sequined,3.3,lustrini,sequined,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,it sequined,it,sequined,OK
it,Italian,crinkly,2.7,crespi,crinkly,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,it crinkly,it,crinkly,OK
it,Italian,crumpled,3.1,spiegazzato,crumpled,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,it crumpled,it,crumpled,good
it,Italian,sandy,3.9,sabbioso,sandy,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,it sandy,it,sandy,good
it,Italian,dented,2.4,ammaccato,dented,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,it dented,it,dented,good
it,Italian,gravelly,4.1,ghiaioso,gravelly,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,it gravelly,it,gravelly,good
it,Italian,frayed,-0.8,sfilacciato,frayed,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,it frayed,it,frayed,good
it,Italian,gelatinous,-4.2,gelatinoso,gelatinous,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,it gelatinous,it,gelatinous,good
it,Italian,bald,-4.1,calvo,bald,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,it bald,it,bald,good
it,Italian,corroded,3.5,corroso,corroded,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,it corroded,it,corroded,good
it,Italian,creamy,-4.8,cremoso,creamy,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,it creamy,it,creamy,good
it,Italian,chalky,-1.1,gessoso,chalky,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,it chalky,it,chalky,good
it,Italian,varnished,-3.7,verniciato,varnished,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,it varnished,it,varnished,good
it,Italian,oily,-6.2,oleoso,oily,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,it oily,it,oily,good
it,Italian,lubricated,-6.2,lubrificata,lubricated,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,it lubricated,it,lubricated,OK
it,Italian,papery,-3.2,cartaceo,papery,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,it papery,it,papery,good
it,Italian,perforated,0.4,perforato,perforated,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,it perforated,it,perforated,good
it,Italian,scaly,1.9,squamoso,scaly,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,it scaly,it,scaly,good
it,Italian,dusty,-0.8,polveroso,dusty,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,it dusty,it,dusty,good
it,Italian,gluey,-2.9,colloso,gluey,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,it gluey,it,gluey,good
it,Italian,cracked,3.5,screpolato,cracked,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,it cracked,it,cracked,good
it,Italian,ragged,3.3,cencioso,ragged,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,it ragged,it,ragged,OK
it,Italian,crisp,2,croccante,crisp,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,it crisp,it,crisp,good
it,Italian,fibrous,2.3,fibroso,fibrous,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,it fibrous,it,fibrous,good
it,Italian,smooth,-6.9,liscio,smooth,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,it smooth,it,smooth,good
it,Italian,slick,-5.5,chiazza di petrolio,slick,66,FALSE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,it slick,it,slick,bad
it,Italian,bristly,4.4,setoloso,bristly,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),FALSE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,it bristly,it,bristly,good
it,Italian,grainy,3.9,granuloso,grainy,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,TRUE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,it grainy,it,grainy,good
it,Italian,rocky,4.8,roccioso,rocky,66,TRUE,ita,r,([^g]l[^i]|gl[^i]|[^g]li|^l|l$),TRUE,FALSE,Italic-Celtic,Indo-European,Europe,W and SW Eurasia,12,43,t,n,s,(k|c$|c[^ie]|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,it rocky,it,rocky,good
